Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       8/8           void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::unique_ptr<RmRecord, std::default_delete<RmRecord> >*, std::vector<std::unique_ptr<RmRecord, std::default_delete<RmRecord> >, std::allocator<std::unique_ptr<RmRecord, std::default_delete<RmRecord> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<SmManager::load_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Context*)::{lambda(auto:1 const&, auto:2 const&)#1}> >(__gnu_cxx::__normal_iterator<std::unique_ptr<RmRecord, std::default_delete<RmRecord> >*, std::vector<std::unique_ptr<RmRecord, std::default_delete<RmRecord> >, std::allocator<std::unique_ptr<RmRecord, std::default_delete<RmRecord> > > > >, __gnu_cxx::__normal_iterator<std::unique_ptr<RmRecord, std::default_delete<RmRecord> >*, std::vector<std::unique_ptr<RmRecord, std::default_delete<RmRecord> >, std::allocator<std::unique_ptr<RmRecord, std::default_delete<RmRecord> > > > >, __gnu_cxx::__ops::_Iter_comp_iter<SmManager::load_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Context*)::{lambda(auto:1 const&, auto:2 const&)#1}>) [369]
                0.00    0.00       8/24          std::vector<std::unique_ptr<RmRecord, std::default_delete<RmRecord> >, std::allocator<std::unique_ptr<RmRecord, std::default_delete<RmRecord> > > >::~vector() [333]
-----------------------------------------------
                0.00    0.00     432/432         SmManager::load_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Context*) [100]
[101]    0.0    0.00    0.00     432         SmManager::load_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Context*)::{lambda(RmRecord&)#1}::operator()(RmRecord&) const [101]
                0.00    0.00     402/15402       IxIndexHandle::insert_entry(char const*, Rid const&, Transaction*) [80]
                0.00    0.00     432/15432       RmFileHandle::insert_record(char*, Context*) [85]
                0.00    0.00     864/9497560     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [131]
                0.00    0.00     432/572         ColMeta* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<ColMeta*, std::vector<ColMeta, std::allocator<ColMeta> > >, __gnu_cxx::__normal_iterator<ColMeta*, std::vector<ColMeta, std::allocator<ColMeta> > >, ColMeta*>(__gnu_cxx::__normal_iterator<ColMeta*, std::vector<ColMeta, std::allocator<ColMeta> > >, __gnu_cxx::__normal_iterator<ColMeta*, std::vector<ColMeta, std::allocator<ColMeta> > >, ColMeta*) [305]
                0.00    0.00     432/30441       LogManager::add_log_to_buffer(LogRecord*) [209]
                0.00    0.00     402/435         SmManager::show_index(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Context*) [307]
-----------------------------------------------
                0.00    0.00      17/17          client_handler(void*) [1]
[102]    0.0    0.00    0.00      17         QlManager::run_mutli_query(std::shared_ptr<Plan>, Context*) [102]
                0.00    0.00       9/9           SmManager::create_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<ColDef, std::allocator<ColDef> > const&, Context*) [103]
                0.00    0.00       8/17          SmManager::create_index(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, Context*) [104]
-----------------------------------------------
                0.00    0.00       9/9           QlManager::run_mutli_query(std::shared_ptr<Plan>, Context*) [102]
[103]    0.0    0.00    0.00       9         SmManager::create_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<ColDef, std::allocator<ColDef> > const&, Context*) [103]
                0.00    0.00       9/17          SmManager::create_index(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, Context*) [104]
                0.00    0.00       9/34          SmManager::load_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Context*) [100]
                0.00    0.00     293/9497560     void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long) [131]
                0.00    0.00      42/160060      void std::vector<ColMeta, std::allocator<ColMeta> >::_M_realloc_append<ColMeta const&>(ColMeta const&) [158]
                0.00    0.00      30/572         ColMeta* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<ColMeta*, std::vector<ColMeta, std::allocator<ColMeta> > >, __gnu_cxx::__normal_iterator<ColMeta*, std::vector<ColMeta, std::allocator<ColMeta> > >, ColMeta*>(__gnu_cxx::__normal_iterator<ColMeta*, std::vector<ColMeta, std::allocator<ColMeta> > >, __gnu_cxx::__normal_iterator<ColMeta*, std::vector<ColMeta, std::allocator<ColMeta> > >, ColMeta*) [305]
                0.00    0.00      18/54          __tcf_ZL10LogTypeStr [322]
                0.00    0.00      18/35          DiskManager::open_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [324]
                0.00    0.00       9/18          DiskManager::create_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [336]
                0.00    0.00       9/425         DiskManager::write_page(int, int, char const*, int) [309]
                0.00    0.00       9/34          DiskManager::close_file(int) [327]
                0.00    0.00       9/18          DiskManager::get_file_name[abi:cxx11](int) [337]
                0.00    0.00       9/9           RmFileHandle::get_shared_state(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [349]
                0.00    0.00       9/33          DiskManager::read_page(int, int, char*, int) [328]
                0.00    0.00       9/9           RmFileHandle::load_memory_records() [350]
                0.00    0.00       9/26          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<RmFileHandle, std::default_delete<RmFileHandle> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<RmFileHandle, std::default_delete<RmFileHandle> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_locate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [331]
                0.00    0.00       9/18          SmManager::flush_meta() [338]
                0.00    0.00       9/135034      std::vector<ColMeta, std::allocator<ColMeta> >::~vector() [165]
                0.00    0.00       9/435         SmManager::show_index(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Context*) [307]
                0.00    0.00       9/9           std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<RmFileHandle, std::default_delete<RmFileHandle> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<RmFileHandle, std::default_delete<RmFileHandle> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<RmFileHandle, std::default_delete<RmFileHandle> > >, true>*, unsigned long) [353]
-----------------------------------------------
                0.00    0.00       8/17          QlManager::run_mutli_query(std::shared_ptr<Plan>, Context*) [102]
                0.00    0.00       9/17          SmManager::create_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<ColDef, std::allocator<ColDef> > const&, Context*) [103]
[104]    0.0    0.00    0.00      17         SmManager::create_index(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, Context*) [104]
                0.00    0.00      16/34          SmManager::load_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Context*) [100]
                0.00    0.00       8/5008        RmScan::RmScan(RmFileHandle const*) [41]
                0.00    0.00      24/135034      std::vector<ColMeta, std::allocator<ColMeta> >::~vector() [165]
                0.00    0.00      18/160060      void std::vector<ColMeta, std::allocator<ColMeta> >::_M_realloc_append<ColMeta const&>(ColMeta const&) [158]
                0.00    0.00      16/54          __tcf_ZL10LogTypeStr [322]
                0.00    0.00      16/435         SmManager::show_index(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Context*) [307]
                0.00    0.00      16/24          std::vector<std::unique_ptr<RmRecord, std::default_delete<RmRecord> >, std::allocator<std::unique_ptr<RmRecord, std::default_delete<RmRecord> > > >::~vector() [333]
                0.00    0.00      16/33          BufferPoolManager::flush_all_pages(int) [329]
                0.00    0.00       8/105017      DbMeta::get_table(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [172]
                0.00    0.00       8/8           IxManager::create_index(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<ColMeta, std::allocator<ColMeta> > const&) [363]
                0.00    0.00       8/35          DiskManager::open_file(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [324]
                0.00    0.00       8/8           IxIndexHandle::IxIndexHandle(DiskManager*, BufferPoolManager*, int) [361]
                0.00    0.00       8/26          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<RmFileHandle, std::default_delete<RmFileHandle> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<RmFileHandle, std::default_delete<RmFileHandle> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_locate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [331]
                0.00    0.00       8/8           std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<IxIndexHandle, std::default_delete<IxIndexHandle> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<IxIndexHandle, std::default_delete<IxIndexHandle> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [368]
